id,title,category1,T5_rank,T5_S_scale,T5_S_score
20587814,"
ভারতের লোকসভা নির্বাচন 
ওআইসির আসনে সুপ্রিম কোর্টের আইনজীবী শাহনাজ তাবাসসুমকে প্রার্থী করবে কংগ্রেস
",রাজনীত,,,
20597758,"

সামর্থবানদের সম্পদে দরিদ্রদের হক রয়েছে : ছাত্রশিবির সভাপতি
",রাজনীত,,,
20600823,"

জাতির ক্রান্তিকালে আলেম সমাজকেই কান্ডারির ভূমিকা পালন করতে হবে-ড. মুহাম্মদ রেজাউল করিম
",রাজনীত,,,
20600836,"

মদ আসে বিনা শুল্কে, খেজুর আমদানিতে লাগে শুল্ক : মির্জা আব্বাস 
",রাজনীত,,,
20600842,"

প্রথমবারের মতো উদার গণতন্ত্রী দেশের তালিকা থেকে বাদ পড়ল ইসরাইল
",রাজনীত,,,
20600849,আয়ারল্যান্ডের প্রধানমন্ত্রীর পদত্যাগ,রাজনীত,,,
20601953,"

জনগণের কাছে আমরা ঋণী, প্রতিদানের জন্য প্রস্তুতি নিতে হবে : ইশরাক
",রাজনীত,,,
20601956,"

পার্বত্য চট্টগ্রামে শান্তি ফিরিয়ে আনতে কাজ করবে বিএনপি : আমীর খসরু
",রাজনীত,,,
20601961,"

‘এরশাদের পরিকল্পিত প্রাদেশিক সরকার বাস্তবায়নের দাবিতে আন্দোলনে যাবে জাপা’
",রাজনীত,,,
20601965,"

স্বনির্ভর জাতি গঠনের মাধ্যমে সমাজে ইনসাফ প্রতিষ্ঠা করতে হবে : ডা. শফিকুর রহমান
",রাজনীত,,,
20601968,দেশের জনগণ ত্রিশঙ্কু অবস্থায় রয়েছে: মির্জা আব্বাস,রাজনীত,,,
20601969,"কথা বললেই সরকার গুম, খুন ও জেলে নিয়ে নির্যাতন করে : মজনু",রাজনীত,,,
20601970,জনগণের ঋণের প্রতিদানের প্রস্তুতি নিতে হবে: ইশরাক,রাজনীত,,,
20601971,"‘দেশের মানুষ খেতে পায় না, আওয়ামী লীগ নেতারা লুট করে বিদেশে সম্পদের পাহাড় গড়ছে’",রাজনীত,,,
20603722,"

সমাজ ও রাষ্ট্রে কুরআনের বিধান প্রতিষ্ঠার করতে হবে : হেলাল উদ্দিন
",রাজনীত,,,
20603724,"

ওয়ান ইলেভেনের কুশীলবরা ঘাপটি মেরে আছে : পররাষ্ট্রমন্ত্রী
",রাজনীত,,,
20603733,দেশে আংশিক দুর্ভিক্ষ চলছে: জিএম কাদের,রাজনীত,,,
20604077,"

কথা বললেই সরকার গুম, খুন ও জেলে নিয়ে নির্যাতন করে : মজনু
",রাজনীত,,,
